title,body,label,url
Remove CFE_PSP_MemSet and CFE_PSP_MemCpy use on addresses in RAM,"**Checklist (Please check before submitting)**

* [x] I reviewed the [Contributing Guide](https://github.com/nasa/CS/blob/main/CONTRIBUTING.md).
* [x] I reviewed the [README file](https://github.com/nasa/CS/blob/main/README.md) to see if the feature is in the major future work.
* [x] I performed a cursory search to see if the feature request is relevant, not redundant, nor in conflict with other tickets.

**Is your feature request related to a problem? Please describe.**
Should just use memset/memcpy for addresses in RAM.  The PSP functions serve no use in this context.

**Describe the solution you'd like**
Replace with memset/memcpy.

**Describe alternatives you've considered**
None

**Additional context**
None

**Requester Info**
Jacob Hageman - NASA/GSFC",non-bug,https://github.com/nasa/MM/issues/27
CF_CFDP_DisableEngine no longer disables the engine,"**Describe the bug**
The line which actually disables the engine got mistakenly deleted in a recent PR.  (Got swept up because it was grouped with the variable declarations with no whitespace between).

**To Reproduce**
Issue disable engine command, it does not actually disable

**Expected behavior**
Should disable the engine

**Code snips**
https://github.com/nasa/CF/blob/ba10b0bc4efccacabb7c16c250fe2c8a3f60fbf9/fsw/src/cf_cfdp.c#L2287-L2288

**System observed on:**
N/A

**Reporter Info**
Sergio Maldonado (@semaldona)
",bug,https://github.com/nasa/CF/issues/161
Test  #7: osal-core-test Failure,"**Describe the bug**
Test  #7: osal-core-test fails.  

**To Reproduce**
Steps to reproduce the behavior:
Note: this test was not readily repeatable, but it failed 2/10 times on this branch: 
fix413-Add-Reference-To-Osal-Users-Guide-From-ReadMe
1. Go to branch stated above
2. Run build/exe/cpu1/osal-core-test

**Expected behavior**
The test failed 2/10 times.  Specifically, failure is due to the code snippet noted below in  osal-core-test.c, line 138 where a small time delay is supposed to occur and the child task is perhaps not exiting before the OS_TaskDelete call happens, so it's returning success. 

**Code snips**
[ FAIL] 01.261 osal-core-test.c:138 - OS_TaskDelete, self exiting task

**System observed on:**
GNOME VM
OS: Ubuntu 18.04
Versions: OSAL 5.0.11.0

**Additional context**
This may be due to the VM delay.  

**Reporter Info**
Yasir Khan
NASA GSFC",bug,https://github.com/nasa/osal/issues/424
cFE Tlm Packet 64-bit alignment issue,"**Describe the bug**
Compiler add padding is applied to cFE Telemetry packets if the data region does not start on a 64 bit boundary and the packet contains a 64 bit variable.

**To Reproduce**
Steps to reproduce the behavior:
1. Nominal Build Process.
2. Enable Tlm.
3. Bit bust a telemetry packet containing a 64 bit variable.

**Expected behavior**
No compiler added padding should be applied.

**System observed on:**
Ubuntu 64-bit - 19.10

**Reporter Info**
Dan Knutsen
NASA/GSFC
",bug,https://github.com/nasa/cFE/issues/488
Add branch coverage reporting and remove no longer necessary removal of unit test files,"**Is your feature request related to a problem? Please describe.**
Historically didn't report branch coverage and needed to remove the unit test code from coverage reporting.

**Describe the solution you'd like**
Add branch coverage, remove unnecessary processing step

**Describe alternatives you've considered**
None

**Additional context**
None

**Requester Info**
Jacob Hageman - NASA/GSFC",non-bug,https://github.com/nasa/cFE/issues/561
OSAL wrapper around QT,"**Is your feature request related to a problem? Please describe.**
QT is an operating system abstraction layer that supports several different operating systems.
Would like to wrap an osal wrapper around QT

**Describe the solution you'd like**
Get a wrapper around QT.

**Describe alternatives you've considered**
- boost

**Additional context**
https://github.com/thesamprice/osal/tree/qt4/src/os/qt

Current status is it builds / links against qt, unit tests start to run.
Following needs done
- [ ] Work through getting the unit tests to run/ pass on mac
- [ ] Cleanup code / fix comments
- [ ] Work through getting unit tests to run/pass on windows


**Requester Info**

",non-bug,https://github.com/nasa/osal/issues/1266
OSAL: Consider Allowing Root Task (caller of OS_API_Init) to Register and Use OSAL Services (GSFC DCR 21564),Consider a model for the system root task where the caller to OS_API_Init() is also a registration of the task with the OSAL. This can ensure that the root task can use OSAL functions. This also allows to OSAL to initialize CPU affinity for the root task and use that stored CPU affinity for inforcing CPU affinity policies when the root task spawns tasks.,non-bug,https://github.com/nasa/osal/issues/65
Separate execute in shell functionality from core cFE service,"**Is your feature request related to a problem? Please describe.**
Command to execute in shell a concern in some security scenarios.

**Describe the solution you'd like**
Remove from the core, better suited to an app (optional, can be included or loaded based on mission requirements/needs)

**Describe alternatives you've considered**
N/A

**Additional context**
N/A

**Requester Info**
Jacob Hageman - NASA/GSFC",non-bug,https://github.com/nasa/cFE/issues/484
repeated assignments without using the value (real code edition),"cppcheck messages:
{{{
src/os/vxworks6/osnetwork.c:73: performance: Variable 'retval' is reassigned a value before the old one has been used.
src/os/vxworks6/ostimer.c:331: style: Variable 'status' is assigned a value that is never used.
}}}

Recommended fix methods, PICK ONE:
1. Actually check the status variables to see if an error was returned
2. put a `(void)` cast on the function call instead of storing the data that is not actually ever going to be looked at. This advertises to maintainers and to the compiler and to static analysis that we are purposefully ignoring the return value of the function.

It would be a good idea to check the posix and rtems implementations to see if they have the same construct in this place.

See ticket #157 for the same problem occurring very frequently in unit test code.
",bug,https://github.com/nasa/osal/issues/158
Release Prep,"**Is your feature request related to a problem? Please describe.**
Updates for release:
- Updated README
- removed custom license document
- added standard Apache 2.0
- Updated copyright release version cFE 6.6 -> 6.7

**Requester Info**
Jacob Hageman - NASA/GSFC
",non-bug,https://github.com/nasa/cFE/issues/433
OS_MutSemGive - add unique error code for attempted release by non-owning thread,"**Is your feature request related to a problem? Please describe.**
Attempt to release by non-owning thread is a useful error to identify uniquely (and it's already checked):
https://github.com/nasa/osal/blob/ead5723f59ee49b36a36d6cb66c4cfe680ebbd68/src/os/inc/osapi-mutex.h#L73-L78
https://github.com/nasa/osal/blob/ead5723f59ee49b36a36d6cb66c4cfe680ebbd68/src/os/shared/src/osapi-mutex.c#L173-L177

**Describe the solution you'd like**
Add unique error code

**Describe alternatives you've considered**
Currently allowing the OS to decide if it's an error or not, could leave as-is (future work)

**Additional context**
None

**Requester Info**
Jacob Hageman - NASA/GSFC, OSAL code review
",non-bug,https://github.com/nasa/osal/issues/848
Copies to/from message payloads should use the sizeof() operator where possible,"When reading/writing software bus message payloads, strings must be always char[] arrays (not pointers) by definition.  Many times these these are defined as something like:
 `char MyString[SIZE_MACRO];`

and later they are filled using something like:
 `strncpy(Message->MyString, Source, SIZE_MACRO);`

However, instead of using the `SIZE_MACRO` in the runtime code, it is more future-proof to use the `sizeof()` operator to get the array size.  This is particularly true when the payload structures are generated from an EDS (electronic data sheet) since there may not even be a simple macro to use in that case.  

The `sizeof()` operator will always work even if the size is a hardcoded value or the macro name changes in a future version.


",non-bug,https://github.com/nasa/cFE/issues/144
Use `CFE_TIME_SysTime_t` instead of individual Seconds/subseconds,"**Is your feature request related to a problem? Please describe.**
Inconsistent use/definition of time structure vs individual sec/subsecs, benefits from common structure:
https://github.com/nasa/cFE/blob/82c1bd4d1c8937deff801cfebf2698866228ea6a/modules/core_api/fsw/inc/cfe_tbl_api_typedefs.h#L114-L117

**Describe the solution you'd like**
Use `CFE_TIME_SysTime_t`

**Describe alternatives you've considered**
None

**Additional context**
Code review

**Requester Info**
Jacob Hageman - NASA/GSFC
",non-bug,https://github.com/nasa/cFE/issues/1497
Refactor UT_SetForceFail,"Describe the bug
UT_SetForceFail was refactored to UT_SetDefaultReturnValue for https://github.com/nasa/osal/issues/559. It needs to have its name changed here as well.

Expected behavior
Change UT_SetForceFail  to UT_SetDefaultReturnValue 

Additional context
Part of https://github.com/nasa/osal/issues/559

Reporter Info
Alex Campbell",non-bug,https://github.com/nasa/sample_lib/issues/36
TOCTOU Bug for mkdir,"**Describe the bug**
Calling function mkdir that uses local->system_mountpt after a check function. This can cause a time-of-check, time-of-use race condition.

**Expected behavior**
Alternative is to call mkdir, without a stat, and just ignore the EEXIST errno if it happens.

**Code snips**
https://github.com/nasa/osal/blob/53f7f6167052a94de4d2de96c62dd71a63601654/src/os/posix/src/os-impl-filesys.c#L247-L253

**System observed on:**
Coverity: https://scan.coverity.com/projects/arielsadamsnasa-cfs-jsf-rules?tab=overview

**Reporter Info**
Ariel Adams, ASRC Federal
",bug,https://github.com/nasa/osal/issues/1176
PowerPC specific include in vxworks timebase,"**Is your feature request related to a problem? Please describe.**
There's a PowerPC specific include in the timbase_vxworks here:
https://github.com/nasa/PSP/blob/4bf1eefc81738de9ed03d6ea0eb018ce03b0d92b/fsw/modules/timebase_vxworks/cfe_psp_timebase_vxworks.c#L47

It would be good to make this module vxworks generic if possible.

**Describe the solution you'd like**
I'm not sure what's needed from that include, but if it is necessary it would be nice to abstract it out or ifdef it in only for PPC.

**Describe alternatives you've considered**
Nothing particular in mind, but any method to make that module generic vxworks would work.

**Additional context**
None

**Requester Info**
Jacob Hageman - NASA/GSFC

Ping @superolmo",non-bug,https://github.com/nasa/PSP/issues/349
Update CLA Information,"**Checklist (Please check before submitting)**

* [x] I reviewed the [Contributing Guide](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md).
* [x] I reviewed the [cFS README.md file](https://github.com/nasa/cFS/blob/main/README.md) to see if the feature is in the major future work.
* [ ] I performed a cursory search to see if the feature request is relevant, not redundant, nor in conflict with other tickets.

**Is your feature request related to a problem? Please describe.**
Have new CLAs given the change in https://github.com/nasa/cFS/pull/491 with the combined CLA, 

**Describe the solution you'd like**

- [ ] Update the instructions in each app's Contributing.md
- [ ] Delete old CLA pdfs
- [ ] Update PR and Issue templates as needed


**Describe alternatives you've considered**

None

**Additional context**
None


**Requester Info**
Gerardo E. Cruz-Ortiz
",non-bug,https://github.com/nasa/HS/issues/29
Add option to force RTEMS_FLOATING_POINT on all tasks,"**Is your feature request related to a problem? Please describe.**
Even if a task itself doesn't use floating point, if the RTEMS kernel is compiled with floating point enabled underlying functions may use it.  Under the current scheme, there isn't a way to force inclusion of the RTEMS_FLOATING_POINT flag for all tasks.

**Describe the solution you'd like**
Add override option to always add flag regardless of the flags passed in to the function call.

**Describe alternatives you've considered**
I'm not sure if this is a problem w/ other systems... could make the flag generic to OS's?

**Additional context**
None

**Requester Info**
Jacob Hageman - NASA/GSFC",non-bug,https://github.com/nasa/osal/issues/1345
